Produkt ID,Jednostka miary,Waga brutto,Waga netto,Jednostka wagi,Objetosc,Długosc,Szerokosc,Wysokosc,Indeks wymiar jednostka,Zawartosc,Zawartosc netto,Zawartosc brutto,Marka wlasna,OKRES_PRZYDATNOSCI_DNI,JEDNOSTKA_MIARY_MAGAZYN,LICZNIK_PRZELICZ_ZAWARTOSCI,MIANOWNIK_PRZELICZ_ZAWARTOSCI,PRZELICZNIK_ZAWARTOSCI,Liczba sztuk na palecie,Liczba sztuk w opakowaniu,Liczba sztuk w kartonie,Liczba sztuk w warstwie (palety),Cena zakupu,VAT
80201085,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
80201325,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
80202285,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000000791,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000001031,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000001511,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000001751,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000001991,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000002471,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000004391,ST,0,0,KG,1.2,1200,500,2000,MM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10000906,ST,0.074,0.077,KG,0.595,3.2,11.4,16.3,CM,KG,0.061,0.061,  ,360,OPA,12,1,12,3120,12,24,240,XXX,XXX
10002826,ST,0.025,0.025,KG,0.021,1.2,1.2,14.5,CM,,0,0,  ,730,OPA,4,1,4,0,4,80,0,XXX,XXX
10006426,ST,0,0,KG,0,0,0,0,,L,0.09,0.09,  ,0,ST,1,1,1,0,25,25,0,XXX,XXX
10007866,ST,4,4,KG,12.054,49,20.5,12,CM,,0,0,  ,0,ST,1,1,1,75,,,,XXX,XXX
10903320,ST,0.033,0.033,KG,0.035,1.5,10,2.3,CM,,0,0,  ,540,OPA,18,1,18,23040,18,288,0,XXX,XXX
10903560,ST,0.036,0.043,KG,0.083,1.4,14.2,4.2,CM,KG,0.036,0.036,  ,330,OPA,36,1,36,9072,36,36,1008,XXX,XXX
10905720,ST,0.044,0.044,KG,0.147,1.5,18.1,5.4,CM,KG,0.039,0.039,  ,270,OPA,32,1,32,11264,32,256,1024,XXX,XXX
10914360,ST,0.45,0.473,KG,0.613,7.5,7.5,10.9,CM,KG,0.4,0.4,  ,360,ST,1,1,1,1584,24,24,144,XXX,XXX
10914600,ST,1.117,1.117,KG,1.273,6.7,10,19,CM,L,1,1,  ,360,OPA,6,1,6,720,6,6,144,XXX,XXX
10914840,ST,0.015,0.015,KG,0.07,1.7,4.1,10.1,CM,,0,0,  ,0,OPA,10,1,10,13500,10,300,0,XXX,XXX
10915560,ST,0.172,0.173,KG,0.44,5,5.5,16,CM,KG,0.15,0.15,  ,999,OPA,1,1,1,1512,1,12,252,XXX,XXX
10916040,ST,0.09,0.09,KG,0.825,5,10,16.5,CM,ML,55,55,  ,1095,OPA,1,1,1,1536,1,16,256,XXX,XXX
10917000,ST,0.031,0.031,KG,0.145,2.3,14,4.5,CM,KG,0.024,0.024,  ,300,ST,1,1,1,5504,16,16,688,XXX,XXX
10917480,ST,0.12,0.12,KG,0.715,3.7,23,8.4,CM,KG,0.12,0.12,  ,180,OPA,20,1,20,1200,20,20,200,XXX,XXX
10917720,ST,0.572,0.572,KG,588,7,7,12,CM,KG,0.37,0.37,  ,1095,OPA,4,1,4,1280,4,4,160,XXX,XXX
10919400,ST,0.114,0.114,KG,0.681,2.8,13,18.7,CM,KG,0.11,0.11,  ,360,OPA,20,1,20,2380,20,20,60,XXX,XXX
10920120,ST,0.234,0.234,KG,0.367,3.6,6.1,16.7,CM,L,0.2,0.2,  ,1068,OPA,6,1,6,2898,6,6,414,XXX,XXX
10920360,ST,0.542,0.55,KG,0.972,6.5,6.5,23,CM,L,0.5,0.5,  ,304,OPA,12,1,12,1368,12,12,228,XXX,XXX
10925160,ST,0.1,0.1,KG,1.714,22.8,17.9,4.2,CM,KG,0.1,0.1,  ,0,OPA,1,1,1,0,1,1,4,XXX,XXX
10926360,KG,0,0,KG,0,0,0,0,,,0,0,  ,0,KG,1,1,1,0,,,,XXX,XXX
10927080,ST,0.015,0.015,KG,0.089,2.1,6.4,6.6,CM,,0,0,  ,0,OPA,5,1,5,0,5,5,3240,XXX,XXX
10928040,ST,0.135,0.135,KG,0.254,3.6,8.4,8.4,CM,KG,0.135,0.135,X ,730,OPA,3,1,3,3600,3,60,1800,XXX,XXX
10928280,ST,0.1,0.1,KG,1.044,5,12.5,16.7,CM,KG,0.1,0.1,  ,270,ST,1,1,1,0,,,,XXX,XXX
10928760,ST,0,0,KG,0,0,0,0,,L,0.15,0.15,  ,720,ST,1,1,1,0,24,24,0,XXX,XXX
10929240,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10929720,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10930680,ST,0.424,0.424,KG,0.558,6,6,15.5,CM,L,0.25,0.25,  ,365,OPA,12,1,12,1728,12,12,216,XXX,XXX
10931160,ST,0.02,0.036,KG,263.088,1.8,8.4,17.4,CM,KG,0.021,0.021,  ,365,OPA,40,1,40,11520,40,480,1920,XXX,XXX
10931400,ST,1.36,1.36,KG,2.535,9.8,9.8,26.4,CM,L,0.7,0.7,  ,0,OPA,1,1,1,360,1,6,60,XXX,XXX
10931640,ST,0.204,0.204,KG,0.264,7.5,7.5,4.7,CM,KG,0.165,0.165,  ,360,ST,1,1,1,3600,3,3,150,XXX,XXX
10931880,ST,0.384,0.384,KG,1.712,5.7,14.3,21,CM,KG,0.384,0.384,  ,360,OPA,12,1,12,0,12,12,96,XXX,XXX
10932120,ST,0.106,0.106,KG,1759.875,9.5,9.5,19.5,CM,KG,0.1,0.1,  ,365,OPA,4,1,4,768,4,16,96,XXX,XXX
10932600,ST,0.079,0.079,KG,0.495,3.3,10.5,14.3,CM,KG,0.07,0.07,  ,360,OPA,22,1,22,2640,22,22,220,XXX,XXX
10932840,ST,2.16,2.16,KG,3.796,10.4,10.4,35.1,CM,L,2,2,  ,180,OPA,8,1,8,384,8,8,96,XXX,XXX
10933800,ST,0.028,0.028,KG,0.211,2,8.8,12,CM,,0,0,X ,0,OPA,6,1,6,5184,6,6,864,XXX,XXX
10934040,ST,0.083,0.083,KG,0.255,3.4,15,5,CM,L,0.12,0.12,X ,730,OPA,36,1,36,4788,36,36,684,XXX,XXX
10934280,ST,0.05,0.05,KG,6.3,10.5,20,30,CM,KG,0,0,  ,0,OPA,1,1,1,0,1,1,19,XXX,XXX
10934760,ST,0.5,0.5,KG,0,0,0,0,CM,KG,0.5,0.5,  ,0,ST,1,1,1,0,12,12,0,XXX,XXX
10935480,ST,0.13,0.13,KG,0,0,0,0,CM,KG,0.13,0.13,  ,0,ST,1,1,1,0,,,,XXX,XXX
10935960,ST,0.33,0.33,KG,0.884,8,17,6.5,CM,KG,0.33,0.33,  ,0,ST,1,1,1,0,6,6,0,XXX,XXX
10936200,ST,0.02,0.02,KG,0.059,0.2,14.3,20.5,CM,KG,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10936680,ST,0.2,0.2,KG,0.844,7.5,7.5,15,CM,KG,0.2,0.2,  ,0,ST,1,1,1,0,6,6,0,XXX,XXX
10937880,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10941240,ST,0.18,0.18,KG,0,0,0,0,CM,KG,0.18,0.18,  ,0,ST,1,1,1,0,,,,XXX,XXX
10941720,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10942441,ST,0.15,0.15,KG,0,0,0,0,CM,KG,0.15,0.15,  ,0,ST,1,1,1,0,,,,XXX,XXX
10942681,ST,0.425,0.425,KG,0,0,0,0,CM,KG,0.425,0.425,  ,0,ST,1,1,1,0,,,,XXX,XXX
10943161,ST,0.17,0.17,KG,0,0,0,0,CM,KG,0.17,0.17,  ,0,ST,1,1,1,0,,,,XXX,XXX
10943641,ST,0.015,0.015,KG,0,0,0,0,CM,KG,0.015,0.015,  ,0,ST,1,1,1,0,,,,XXX,XXX
10944121,ST,0.5,0.5,KG,2.175,7.8,14.3,19.5,CM,KG,0.5,0.5,  ,0,ST,1,1,1,0,16,16,0,XXX,XXX
10944601,ST,0.3,0.3,KG,0,0,0,0,CM,KG,0.3,0.3,  ,0,ST,1,1,1,0,,,,XXX,XXX
10945321,ST,0.038,0.038,KG,0,0,0,0,CM,KG,0.038,0.038,  ,0,ST,1,1,1,0,30,30,0,XXX,XXX
10945561,ST,0.767,0.764,KG,1.322,7.2,7.2,25.5,CM,L,0.5,0.5,  ,183,OPA,12,1,12,960,12,12,192,XXX,XXX
10946761,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10947001,ST,0.148,0.148,KG,0.524,3.4,8.2,18.8,CM,,0,0,  ,365,OPA,10,1,10,1160,10,10,290,XXX,XXX
10947961,ST,0.1,0.1,KG,0,0,0,0,CM,L,0,0,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10948201,ST,0.1,0.1,KG,0,0,0,0,CM,L,0,0,  ,0,ST,1,1,1,0,1,1,9600,XXX,XXX
10949401,ST,0.012,0.012,KG,0,0,0,0,CM,KG,0.012,0.012,  ,0,ST,1,1,1,0,1,1,9600,XXX,XXX
10949641,ST,0.01,0.01,KG,0,0,0,0,CM,KG,0.01,0.01,  ,0,ST,1,1,1,0,1,1,9600,XXX,XXX
10950361,ST,0.2,0.2,KG,0.851,3,13.5,21,CM,KG,0.2,0.2,  ,230,OPA,6,1,6,1296,6,12,216,XXX,XXX
10950601,ST,0.105,0.105,KG,0,0,0,0,CM,KG,0.105,0.105,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10952281,ST,1.145,1.14,KG,1.295,6.74,6.74,28.5,CM,L,0.75,0.75,  ,365,OPA,12,1,12,720,12,12,180,XXX,XXX
10957801,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,1,1,0,XXX,XXX
10958761,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10959001,ST,0,0,KG,0,0,0,0,CM,KG,0.1,0.1,  ,0,ST,1,1,1,0,,,,XXX,XXX
10960681,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10960921,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10961641,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,10,10,0,XXX,XXX
10961881,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10962601,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10963081,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10963321,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10963561,ST,0,0,KG,0.648,6,6,18,CM,KG,0,0,  ,0,ST,1,1,1,0,12,12,0,XXX,XXX
10968601,ST,0.12,0.12,KG,0.16,0.5,16,20,CM,KG,0.1,0.1,  ,21,OPA,6,1,6,1620,6,6,108,XXX,XXX
10968841,ST,0.331,0.331,KG,0.82,3.2,13,19.7,CM,KG,0,0,  ,0,OPA,3,1,3,0,3,3,0,XXX,XXX
10969081,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10969321,ST,0,0,KG,0.125,5,5,5,CM,KG,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10969801,ST,0.066,0.066,KG,0.768,4,8,24,CM,KG,0.06,0.06,  ,50,OPA,10,1,10,2400,10,10,400,XXX,XXX
10970761,ST,0.43,0.43,KG,0,0,0,0,CM,KG,0.43,0.43,  ,0,ST,1,1,1,0,,,,XXX,XXX
10971001,ST,0.04,0.04,KG,0.75,5,15,10,CM,,0,0,  ,0,OPA,12,1,12,672,12,12,96,XXX,XXX
10971241,ST,0.05,0.05,KG,0.728,6.5,7,16,CM,KG,0.05,0.05,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10973641,ST,0.335,0.335,KG,0,0,0,0,CM,KG,0.335,0.335,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10973881,ST,0.5,0.5,KG,0,0,0,0,CM,KG,0.5,0.5,  ,1,ST,1,1,1,0,,,,XXX,XXX
10974121,ST,0.104,0.105,KG,0.182,1.4,9.3,14,CM,KG,0.1,0.1,  ,720,OPA,20,1,20,3360,20,20,480,XXX,XXX
10975801,ST,0,0,KG,0.006,0,0,0,,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10977481,ST,0.166,0.166,KG,0.62,5,7.9,15.7,CM,KG,0.15,0.15,  ,1095,OPA,6,1,6,3360,6,6,336,XXX,XXX
10979401,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10980601,ST,0.086,0.086,KG,0.084,4,6.6,3.2,CM,,0,0,  ,19,ST,1,1,1,0,12,12,0,XXX,XXX
10980841,ST,0.067,0.067,KG,67.5,15,60,75,CM,,0,0,  ,180,ST,1,1,1,0,24,24,0,XXX,XXX
10981081,ST,0.1,0.1,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10982041,ST,0.05,0.05,KG,0.139,2.5,18.5,3,CM,L,0.045,0.045,  ,720,OPA,46,1,46,8832,46,46,736,XXX,XXX
10982281,ST,0.145,0.145,KG,5.22,9,20,29,CM,KG,0.14,0.14,X ,182,OPA,18,1,18,432,18,18,72,XXX,XXX
10982521,ST,1.75,1.75,KG,0,0,0,0,CM,L,1.75,1.75,  ,0,ST,1,1,1,0,6,6,0,XXX,XXX
10982761,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10983001,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10983241,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10983481,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10983961,ST,0.53,0.53,KG,0.732,6.6,6.6,16.8,CM,L,0.5,0.5,  ,180,OPA,24,1,24,1512,24,24,216,XXX,XXX
10984201,ST,2.828,2.8,KG,8.448,12,22,32,CM,KG,2.8,2.828,  ,0,ST,1,1,1,0,,,,XXX,XXX
10984441,ST,0.11,0.11,KG,0.39,2,13,15,CM,KG,0.1,0.1,X ,240,OPA,10,1,10,3900,10,10,300,XXX,XXX
10984681,ST,1.098,1.12,KG,1.294,6,9.1,23.7,CM,L,0.7,0.7,  ,0,OPA,1,1,1,720,1,6,144,XXX,XXX
10984921,ST,0.28,0.28,KG,379.215,5.3,5.3,13.5,CM,L,0.25,0.25,  ,365,OPA,12,1,12,2880,12,12,288,XXX,XXX
10985161,ST,0.22,0.22,KG,0.392,5.2,5.2,14.5,CM,L,0.2,0.2,  ,900,OPA,1,1,1,2016,1,12,288,XXX,XXX
10985401,ST,0.16,0.16,KG,0.306,2,9,17,CM,KG,0.15,0.15,  ,26,OPA,3,1,3,2016,3,6,288,XXX,XXX
10985641,ST,0.25,0.25,KG,1151.15,18.2,11.5,5.5,CM,KG,0.21,0.21,  ,23,OPA,2,1,2,960,2,8,120,XXX,XXX
10985881,ST,0.17,0.17,KG,621,13.5,11.5,4,CM,KG,0.15,0.15,  ,14,OPA,1,1,1,864,1,12,144,XXX,XXX
10986121,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10986361,ST,0.194,0.176,KG,1,10,10,10,CM,KG,0.16,0.16,  ,720,OPA,4,1,4,3840,4,4,384,XXX,XXX
10986841,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,20,20,0,XXX,XXX
10987081,ST,0,0,KG,0,0,0,0,CM,KG,0.25,0.25,  ,0,ST,1,1,1,0,12,12,0,XXX,XXX
10987321,ST,0.521,0.536,KG,0.718,6.5,6.5,17,CM,L,0.5,0.5,  ,180,OPA,24,1,24,1728,24,24,216,XXX,XXX
10987561,ST,0.37,0.37,KG,1344,12,14,8,CM,KG,0.35,0.35,  ,16,OPA,1,1,1,952,1,4,56,XXX,XXX
10988041,ST,0.273,0.273,KG,0.399,4,5.6,17.8,CM,L,0.25,0,  ,703,ST,1,1,1,0,,,,XXX,XXX
10988281,ST,0.221,0.221,KG,289,8.5,8.5,4,CM,KG,0.17,0.17,  ,365,OPA,2,1,2,3780,2,2,252,XXX,XXX
10988521,ST,0.08,0.083,KG,0.3,3,5.2,19.2,CM,L,0.088,0.088,  ,720,OPA,20,1,20,4560,20,20,380,XXX,XXX
10988761,ST,0.045,0.045,KG,4.956,0.2,11.8,2.1,CM,KG,0.002,0.002,  ,720,OPA,25,1,25,3200,25,25,400,XXX,XXX
10989001,ST,0.2,0.2,KG,1152,16,8,9,CM,,0,0,  ,21,OPA,4,1,4,480,4,4,48,XXX,XXX
10989241,ST,0.038,0.041,KG,0.039,0.3,8.8,14.8,CM,KG,0.035,0.035,  ,455,OPA,22,1,22,7392,22,264,1848,XXX,XXX
10989721,ST,0.29,0.29,KG,10920,17.5,19.5,32,CM,,0,0,  ,9999,OPA,1,1,1,176,1,22,44,XXX,XXX
10989961,ST,0.16,0.16,KG,448,4,7,16,CM,KG,0.15,0.15,  ,180,ST,1,1,1,0,12,12,0,XXX,XXX
10990201,ST,0.51,0.51,KG,1433.25,7,10.5,19.5,CM,KG,0.5,0.5,  ,1095,OPA,1,1,1,924,1,12,132,XXX,XXX
10990681,ST,0.35,0.35,KG,848.7,8.2,11.5,9,CM,,0,0,  ,9999,ST,1,1,1,0,1,1,0,XXX,XXX
10991161,ST,0.123,0.105,KG,630,4,10.5,15,CM,KG,0.1,0.1,  ,274,OPA,1,1,1,1656,1,8,184,XXX,XXX
10991401,ST,0.1,0.1,KG,249.48,0.4,29.7,21,CM,,0,0,  ,9999,ST,1,1,1,0,1,1,0,XXX,XXX
12000137,ST,0.52,0.52,KG,893.025,6.3,6.3,22.5,CM,L,0.5,0.5,  ,365,OPA,12,1,12,1368,12,12,228,XXX,XXX
12000377,ST,0.012,0.012,KG,36,4,1.8,5,CM,KG,0.012,0.012,X ,360,OPA,5,1,5,14400,5,150,1200,XXX,XXX
12000617,ST,0.16,0.16,KG,0.828,21.8,7.6,5,CM,KG,0.155,0.155,  ,10,OPA,1,1,1,1440,1,8,96,XXX,XXX
12000857,ST,0.1,0.1,KG,124.32,0.4,21,14.8,CM,,0,0,  ,9999,ST,1,1,1,0,1,1,0,XXX,XXX
12001097,ST,0.218,0.218,KG,954,25,7.2,5.3,CM,KG,0.19,0.19,  ,5,ST,1,1,1,0,1,1,0,XXX,XXX
12001337,ST,0.02,0.02,KG,135,2.5,6,9,CM,,0,0,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
12001577,ST,0.53,0.53,KG,910.404,6.6,6.6,20.9,CM,L,0.5,0.5,  ,183,OPA,12,1,12,1296,12,12,216,XXX,XXX
12002057,ST,0.071,0.071,KG,207.9,1.5,8.4,16.5,CM,KG,0.65,0.65,  ,17,OPA,6,1,6,5832,6,12,648,XXX,XXX
12002537,ST,0.41,0.41,KG,1044.351,7.7,9.9,13.7,CM,KG,0.4,0.4,  ,300,OPA,10,1,10,1540,10,10,140,XXX,XXX
12002777,ST,0.577,0.577,KG,1292,8.5,16,9.5,CM,KG,0.54,0.54,  ,7,OPA,1,1,1,528,1,12,48,XXX,XXX
12003257,ST,0.02,0.02,KG,135,2.5,6,9,CM,,0,0,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
12003497,ST,0.074,0.074,KG,2204.8,5.3,16,26,CM,KG,0.07,0.07,  ,105,OPA,14,1,14,784,14,14,112,XXX,XXX
12003737,ST,0.016,0.016,KG,57.152,1.2,5.59,8.52,CM,,0,0,  ,9999,OPA,10,1,10,15000,10,500,3000,XXX,XXX
18000228,ST,0.1,0.1,KG,0,0,0,0,CM,,0,0,  ,100,OPA,1,1,1,0,1,1,0,XXX,XXX
18000468,ST,0.1,0.1,KG,0,0,0,0,CM,,0,0,  ,100,OPA,1,1,1,0,1,1,0,XXX,XXX
18000708,ST,0.1,0.1,KG,0,0,0,0,CM,,0,0,  ,100,OPA,1,1,1,0,1,1,0,XXX,XXX
18000948,ST,0.1,0.1,KG,0,0,0,0,CM,,0,0,  ,100,OPA,1,1,1,0,1,1,0,XXX,XXX
18001188,ST,0.1,0.1,KG,0,0,0,0,CM,,0,0,  ,100,OPA,1,1,1,0,1,1,0,XXX,XXX
18001428,ST,0.1,0.1,KG,0,0,0,0,CM,,0,0,  ,100,OPA,1,1,1,0,1,1,0,XXX,XXX
18001668,ST,0.1,0.1,KG,0,0,0,0,CM,,0,0,  ,100,OPA,1,1,1,0,1,1,0,XXX,XXX
18001908,ST,0.1,0.1,KG,0,0,0,0,CM,,0,0,  ,100,OPA,1,1,1,0,1,1,0,XXX,XXX
20000179,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
20000419,KG,0,0,KG,0,0,0,0,CM,,0,0,  ,0,KG,1,1,1,0,,,,XXX,XXX
20000659,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
60005909,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60012389,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60013589,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60013829,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60020070,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
60020310,ST,0.1,0.1,KG,0.001,0.1,0.1,0.1,CM,,0,0,  ,9999,ST,1,1,1,0,,,,XXX,XXX
60020550,ST,0.1,0.1,KG,0.001,0.1,0.1,0.1,CM,,0,0,  ,9999,ST,1,1,1,0,,,,XXX,XXX
60021030,ST,0.1,0.1,KG,0.001,0.1,0.1,0.1,CM,,0,0,  ,9999,ST,1,1,1,0,,,,XXX,XXX
60021270,ST,0.1,0.1,KG,0.001,0.1,0.1,0.1,CM,,0,0,  ,9999,ST,1,1,1,0,,,,XXX,XXX
60021510,ST,0.1,0.1,KG,0.001,0.1,0.1,0.1,CM,,0,0,  ,9999,ST,1,1,1,0,,,,XXX,XXX
60021990,ST,0.1,0.1,KG,0.001,0.1,0.1,0.1,CM,,0,0,  ,9999,ST,1,1,1,0,,,,XXX,XXX
60022230,ST,0.1,0.1,KG,0.001,0.1,0.1,0.1,CM,,0,0,  ,9999,ST,1,1,1,0,,,,XXX,XXX
70001582,ST,0,0,KG,0,0,0,0,,,0,0,,,,,,,,,,,XXX,XXX
70002062,ST,0,0,KG,0,0,0,0,,,0,0,,,,,,,,,,,XXX,XXX
80202698,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
80400221,ST,0.001,0.001,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
80400461,ST,0.169,0.169,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
80400701,ST,0.09,0.09,KG,1,1,1,1,CM,KG,0.09,0.09,  ,180,ST,1,1,1,0,,,,XXX,XXX
80401181,ST,0.2,0.2,KG,0.35,7,20,2.5,CM,L,0.2,0.2,  ,0,ST,1,1,1,0,,,,XXX,XXX
80401421,ST,0.14,0.14,KG,2415,21,23,5,CM,KG,0.14,0.14,  ,180,ST,1,1,1,0,,,,XXX,XXX
80410061,ST,0.1,0.1,KG,498.96,0.4,42,29.7,CM,KG,0.085,0.085,  ,240,ST,1,1,1,0,,,,XXX,XXX
80410301,ST,0.1,0.1,KG,498.96,0.4,42,29.7,CM,KG,0.115,0.115,  ,9999,ST,1,1,1,0,,,,XXX,XXX
90900381,ST,0.01,0.01,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000000244,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000002644,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000002884,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000003124,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000003364,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000003604,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000003844,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000004084,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000004324,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000004564,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000004804,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000005044,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000005284,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000005524,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000005764,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000006004,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000006484,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000006724,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000006964,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000007204,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000007444,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000007684,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
