product_id,shops
12002000,"12,1,14,10,11,13,15"
10904611,"12,1,14,10,11,13,15"
10928681,"12,1,14,10,11,13,15"
10989362,"12,1,14,10,11,13,15"
12002282,"12,1,14,10,11,13,15"
10901233,"12,1,14,10,11,13,15"
10918953,"12,1,14,10,11,13,15"
10901968,"12,1,14,10,11,13,15"
10983958,"12,1,14,10,11,13,15"
10983030,"12,1,14,10,11,13,15"
10986550,"12,1,14,10,11,13,15"
10990050,"12,1,14,10,11,13,15"
10988211,"12,1,14,10,11,13,15"
10989882,"12,1,14,10,11,13,15"
12000322,"12,1,14,10,11,13,15"
10989063,"12,1,14,10,11,13,15"
10975634,"12,1,14,10,11,13,15"
10984724,"12,1,14,10,11,13,15"
10000655,"12,1,14,10,11,13,15"
10990826,"12,1,14,10,11,13,15"
10991380,"12,1,14,10,11,13,15"
10917251,"12,1,14,10,11,13,15"
10931591,"12,1,14,10,11,13,15"
10929112,"12,1,14,10,11,13,15"
10985962,"12,1,14,10,11,13,15"
10991413,"12,1,14,10,11,13,15"
10001404,"12,1,14,10,11,13,15"
10983115,"12,1,14,10,11,13,15"
10003638,"12,1,14,10,11,13,15"
10983388,"12,1,14,10,11,13,15"
10985388,"12,1,14,10,11,13,15"
10985638,"12,1,14,10,11,13,15"
10921510,"12,1,14,10,11,13,15"
12000220,"12,1,14,10,11,13,15"
10988213,"12,1,14,10,11,13,15"
10975824,"12,1,14,10,11,13,15"
10989004,"12,1,14,10,11,13,15"
10905725,"12,1,14,10,11,13,15"
12000348,"12,1,14,10,11,13,15"
10915219,"12,1,14,10,11,13,15"
10903560,"12,1,14,10,11,13,15"
10980040,"12,1,14,10,11,13,15"
10990260,"12,1,14,10,11,13,15"
12002920,"12,1,14,10,11,13,15"
10915321,"12,1,14,10,11,13,15"
10000532,"12,1,14,10,11,13,15"
12000562,"12,1,14,10,11,13,15"
20000142,"12,1,14,10,11,13,15"
10990323,"12,1,14,10,11,13,15"
80401063,"12,1,14,10,11,13,15"
10934354,"12,1,14,10,11,13,15"
12000454,"12,1,14,10,11,13,15"
10901757,"12,1,14,10,11,13,15"
10988388,"12,1,14,10,11,13,15"
10985871,"12,1,14,10,11,13,15"
10975093,"12,1,14,10,11,13,15"
80410293,"12,1,14,10,11,13,15"
10929404,"12,1,14,10,11,13,15"
10928275,"12,1,14,10,11,13,15"
10929695,"12,1,14,10,11,13,15"
10933916,"12,1,14,10,11,13,15"
10986307,"12,1,14,10,11,13,15"
12000138,"12,1,14,10,11,13,15"
10991431,"12,1,14,10,11,13,15"
10901105,"12,1,14,10,11,13,15"
10901537,"12,1,14,10,11,13,15"
10984408,"12,1,14,10,11,13,15"
10991131,"12,1,14,10,11,13,15"
80400483,"12,1,14,10,11,13,15"
10930757,"12,1,14,10,11,13,15"
10906738,"12,1,14,10,11,13,15"
12003470,"12,1,14,10,11,13,15"
10000391,"12,1,14,10,11,13,15"
12000731,"12,1,14,10,11,13,15"
10968982,"12,1,14,10,11,13,15"
80400583,"12,1,14,10,11,13,15"
10000714,"12,1,14,10,11,13,15"
10905734,"12,1,14,10,11,13,15"
10987404,"12,1,14,10,11,13,15"
12000285,"12,1,14,10,11,13,15"
10984746,"12,1,14,10,11,13,15"
12001017,"12,1,14,10,11,13,15"
10922260,"12,1,14,10,11,13,15"
10930890,"12,1,14,10,11,13,15"
10901141,"12,1,14,10,11,13,15"
10932002,"12,1,14,10,11,13,15"
10917724,"12,1,14,10,11,13,15"
10919565,"12,1,14,10,11,13,15"
10951028,"12,1,14,10,11,13,15"
10980089,"12,1,14,10,11,13,15"
10918410,"12,1,14,10,11,13,15"
10930290,"12,1,14,10,11,13,15"
10930650,"12,1,14,10,11,13,15"
10921191,"12,1,14,10,11,13,15"
10976371,"12,1,14,10,11,13,15"
12002911,"12,1,14,10,11,13,15"
12002922,"12,1,14,10,11,13,15"
10990943,"12,1,14,10,11,13,15"
12002675,"12,1,14,10,11,13,15"
10916406,"12,1,14,10,11,13,15"
10984718,"12,1,14,10,11,13,15"
10986379,"12,1,14,10,11,13,15"
10903011,"12,1,14,10,11,13,15"
10983892,"12,1,14,10,11,13,15"
10932243,"12,1,14,10,11,13,15"
10955164,"12,1,14,10,11,13,15"
10991414,"12,1,14,10,11,13,15"
10990095,"12,1,14,10,11,13,15"
12000587,"12,1,14,10,11,13,15"
10931240,"12,1,14,10,11,13,15"
80401091,"12,1,14,10,11,13,15"
10901242,"12,1,14,10,11,13,15"
10983702,"12,1,14,10,11,13,15"
10985872,"12,1,14,10,11,13,15"
10991412,"12,1,14,10,11,13,15"
80401062,"12,1,14,10,11,13,15"
10009824,"12,1,14,10,11,13,15"
10901954,"12,1,14,10,11,13,15"
10921034,"12,1,14,10,11,13,15"
10927874,"12,1,14,10,11,13,15"
10978554,"12,1,14,10,11,13,15"
10919236,"12,1,14,10,11,13,15"
10987316,"12,1,14,10,11,13,15"
10930759,"12,1,14,10,11,13,15"
10914830,"12,1,14,10,11,13,15"
10932240,"12,1,14,10,11,13,15"
10932740,"12,1,14,10,11,13,15"
10990100,"12,1,14,10,11,13,15"
10901642,"12,1,14,10,11,13,15"
10986112,"12,1,14,10,11,13,15"
10929204,"12,1,14,10,11,13,15"
10986425,"12,1,14,10,11,13,15"
10900736,"12,1,14,10,11,13,15"
10991387,"12,1,14,10,11,13,15"
10927008,"12,1,14,10,11,13,15"
10988200,"12,1,14,10,11,13,15"
10988271,"12,1,14,10,11,13,15"
10929372,"12,1,14,10,11,13,15"
12003153,"12,1,14,10,11,13,15"
80401083,"12,1,14,10,11,13,15"
80401303,"12,1,14,10,11,13,15"
10916094,"12,1,14,10,11,13,15"
12002164,"12,1,14,10,11,13,15"
12001735,"12,1,14,10,11,13,15"
10969756,"12,1,14,10,11,13,15"
10914367,"12,1,14,10,11,13,15"
10917257,"12,1,14,10,11,13,15"
10931408,"12,1,14,10,11,13,15"
10931522,"12,1,14,10,11,13,15"
12001653,"12,1,14,10,11,13,15"
10919770,"12,1,14,10,11,13,15"
10931130,"12,1,14,10,11,13,15"
10917292,"12,1,14,10,11,13,15"
10969922,"12,1,14,10,11,13,15"
10985322,"12,1,14,10,11,13,15"
10005353,"12,1,14,10,11,13,15"
12002044,"12,1,14,10,11,13,15"
12002745,"12,1,14,10,11,13,15"
10914096,"12,1,14,10,11,13,15"
10983476,"12,1,14,10,11,13,15"
10903469,"12,1,14,10,11,13,15"
10932390,"12,1,14,10,11,13,15"
80202123,"12,1,14,10,11,13,15"
10920064,"12,1,14,10,11,13,15"
10921076,"12,1,14,10,11,13,15"
10006367,"12,1,14,10,11,13,15"
10900077,"12,1,14,10,11,13,15"
10902227,"12,1,14,10,11,13,15"
10929208,"12,1,14,10,11,13,15"
10934250,"12,1,14,10,11,13,15"
10918491,"12,1,14,10,11,13,15"
10990321,"12,1,14,10,11,13,15"
12001841,"12,1,14,10,11,13,15"
10952783,"12,1,14,10,11,13,15"
10990763,"12,1,14,10,11,13,15"
10901644,"12,1,14,10,11,13,15"
10984294,"12,1,14,10,11,13,15"
10988794,"12,1,14,10,11,13,15"
10975826,"12,1,14,10,11,13,15"
10984836,"12,1,14,10,11,13,15"
10988476,"12,1,14,10,11,13,15"
10990096,"12,1,14,10,11,13,15"
10991336,"12,1,14,10,11,13,15"
10973727,"12,1,14,10,11,13,15"
10988197,"12,1,14,10,11,13,15"
10920109,"12,1,14,10,11,13,15"
10934350,"12,1,14,10,11,13,15"
10900261,"12,1,14,10,11,13,15"
10984332,"12,1,14,10,11,13,15"
10930733,"12,1,14,10,11,13,15"
10931323,"12,1,14,10,11,13,15"
10987364,"12,1,14,10,11,13,15"
10990204,"12,1,14,10,11,13,15"
10917116,"12,1,14,10,11,13,15"
10919810,"12,1,14,10,11,13,15"
10989990,"12,1,14,10,11,13,15"
10954292,"12,1,14,10,11,13,15"
10989824,"12,1,14,10,11,13,15"
12001125,"12,1,14,10,11,13,15"
10975878,"12,1,14,10,11,13,15"
10919279,"12,1,14,10,11,13,15"
10985120,"12,1,14,10,11,13,15"
10989811,"12,1,14,10,11,13,15"
10000034,"12,1,14,10,11,13,15"
10928934,"12,1,14,10,11,13,15"
10914355,"12,1,14,10,11,13,15"
10936607,"12,1,14,10,11,13,15"
10003729,"12,1,14,10,11,13,15"
10901039,"12,1,14,10,11,13,15"
10975720,"12,1,14,10,11,13,15"
10975880,"12,1,14,10,11,13,15"
12001910,"12,1,14,10,11,13,15"
10917241,"12,1,14,10,11,13,15"
12001703,"12,1,14,10,11,13,15"
10904884,"12,1,14,10,11,13,15"
10913924,"12,1,14,10,11,13,15"
10989434,"12,1,14,10,11,13,15"
10904165,"12,1,14,10,11,13,15"
20000146,"12,1,14,10,11,13,15"
10901838,"12,1,14,10,11,13,15"
10988198,"12,1,14,10,11,13,15"
10991278,"12,1,14,10,11,13,15"
10930629,"12,1,14,10,11,13,15"
10985180,"12,1,14,10,11,13,15"
10988811,"12,1,14,10,11,13,15"
10905574,"12,1,14,10,11,13,15"
12000594,"12,1,14,10,11,13,15"
12002004,"12,1,14,10,11,13,15"
10932405,"12,1,14,10,11,13,15"
10947518,"12,1,14,10,11,13,15"
10934312,"12,1,14,10,11,13,15"
80401132,"12,1,14,10,11,13,15"
10953973,"12,1,14,10,11,13,15"
10931595,"12,1,14,10,11,13,15"
90000035,"12,1,14,10,11,13,15"
10000486,"12,1,14,10,11,13,15"
12000516,"12,1,14,10,11,13,15"
12003516,"12,1,14,10,11,13,15"
10905018,"12,1,14,10,11,13,15"
10932088,"12,1,14,10,11,13,15"
10953438,"12,1,14,10,11,13,15"
10931409,"12,1,14,10,11,13,15"
10988749,"12,1,14,10,11,13,15"
12002070,"12,1,14,10,11,13,15"
10900451,"12,1,14,10,11,13,15"
10928972,"12,1,14,10,11,13,15"
10948822,"12,1,14,10,11,13,15"
10985192,"12,1,14,10,11,13,15"
12001642,"12,1,14,10,11,13,15"
12002244,"12,1,14,10,11,13,15"
10991415,"12,1,14,10,11,13,15"
80401166,"12,1,14,10,11,13,15"
10900957,"12,1,14,10,11,13,15"
10902747,"12,1,14,10,11,13,15"
10982977,"12,1,14,10,11,13,15"
12000119,"12,1,14,10,11,13,15"
10920063,"12,1,14,10,11,13,15"
10987844,"12,1,14,10,11,13,15"
10985765,"12,1,14,10,11,13,15"
10986505,"12,1,14,10,11,13,15"
10903896,"12,1,14,10,11,13,15"
10987716,"12,1,14,10,11,13,15"
10920798,"12,1,14,10,11,13,15"
10984568,"12,1,14,10,11,13,15"
12001979,"12,1,14,10,11,13,15"
10969741,"12,1,14,10,11,13,15"
10982751,"12,1,14,10,11,13,15"
10000762,"12,1,14,10,11,13,15"
10901712,"12,1,14,10,11,13,15"
10984762,"12,1,14,10,11,13,15"
12001662,"12,1,14,10,11,13,15"
10906013,"12,1,14,10,11,13,15"
10984373,"12,1,14,10,11,13,15"
12002223,"12,1,14,10,11,13,15"
10981994,"12,1,14,10,11,13,15"
10983814,"12,1,14,10,11,13,15"
12002364,"12,1,14,10,11,13,15"
10929727,"12,1,14,10,11,13,15"
10901498,"12,1,14,10,11,13,15"
10988259,"12,1,14,10,11,13,15"
10989430,"12,1,14,10,11,13,15"
10988241,"12,1,14,10,11,13,15"
10983322,"12,1,14,10,11,13,15"
10985792,"12,1,14,10,11,13,15"
10989303,"12,1,14,10,11,13,15"
10923635,"12,1,14,10,11,13,15"
10918366,"12,1,14,10,11,13,15"
10975496,"12,1,14,10,11,13,15"
10929277,"12,1,14,10,11,13,15"
10983418,"12,1,14,10,11,13,15"
10949792,"12,1,14,10,11,13,15"
12000172,"12,1,14,10,11,13,15"
10984723,"12,1,14,10,11,13,15"
10990280,"12,1,14,10,11,13,15"
10982131,"12,1,14,10,11,13,15"
10985611,"12,1,14,10,11,13,15"
10985662,"12,1,14,10,11,13,15"
80100514,"12,1,14,10,11,13,15"
10931685,"12,1,14,10,11,13,15"
12003465,"12,1,14,10,11,13,15"
10948808,"12,1,14,10,11,13,15"
10985949,"12,1,14,10,11,13,15"
12001919,"12,1,14,10,11,13,15"
10901240,"12,1,14,10,11,13,15"
10932092,"12,1,14,10,11,13,15"
10905024,"12,1,14,10,11,13,15"
10930114,"12,1,14,10,11,13,15"
10984895,"12,1,14,10,11,13,15"
10929916,"12,1,14,10,11,13,15"
10936056,"12,1,14,10,11,13,15"
12003466,"12,1,14,10,11,13,15"
10931537,"12,1,14,10,11,13,15"
20000127,"12,1,14,10,11,13,15"
10905719,"12,1,14,10,11,13,15"
80400601,"12,1,14,10,11,13,15"
10918882,"12,1,14,10,11,13,15"
10929882,"12,1,14,10,11,13,15"
10955272,"12,1,14,10,11,13,15"
10931743,"12,1,14,10,11,13,15"
12003393,"12,1,14,10,11,13,15"
10989945,"12,1,14,10,11,13,15"
12001945,"12,1,14,10,11,13,15"
10988708,"12,1,14,10,11,13,15"
12003449,"12,1,14,10,11,13,15"
10901631,"12,1,14,10,11,13,15"
10930702,"12,1,14,10,11,13,15"
10984832,"12,1,14,10,11,13,15"
10948824,"12,1,14,10,11,13,15"
10917576,"12,1,14,10,11,13,15"
10991156,"12,1,14,10,11,13,15"
10990067,"12,1,14,10,11,13,15"
20000267,"12,1,14,10,11,13,15"
10934248,"12,1,14,10,11,13,15"
10928109,"12,1,14,10,11,13,15"
10989469,"12,1,14,10,11,13,15"
10985121,"12,1,14,10,11,13,15"
12002232,"12,1,14,10,11,13,15"
80401232,"12,1,14,10,11,13,15"
10000864,"12,1,14,10,11,13,15"
10006444,"12,1,14,10,11,13,15"
12000527,"12,1,14,10,11,13,15"
10988212,"12,1,14,10,11,13,15"
10904735,"12,1,14,10,11,13,15"
10981965,"12,1,14,10,11,13,15"
80400485,"12,1,14,10,11,13,15"
10007388,"12,1,14,10,11,13,15"
10991002,"12,1,14,10,11,13,15"
10977893,"12,1,14,10,11,13,15"
10984156,"12,1,14,10,11,13,15"
12003178,"12,1,14,10,11,13,15"
10987533,"12,1,14,10,11,13,15"
10006365,"12,1,14,10,11,13,15"
10918117,"12,1,14,10,11,13,15"
10989198,"12,1,14,10,11,13,15"
10007909,"12,1,14,10,11,13,15"
10901969,"12,1,14,10,11,13,15"
10919292,"12,1,14,10,11,13,15"
10930912,"12,1,14,10,11,13,15"
10983823,"12,1,14,10,11,13,15"
12000813,"12,1,14,10,11,13,15"
12002074,"12,1,14,10,11,13,15"
10915445,"12,1,14,10,11,13,15"
10928305,"12,1,14,10,11,13,15"
12003447,"12,1,14,10,11,13,15"
10901548,"12,1,14,10,11,13,15"
10988672,"12,1,14,10,11,13,15"
12001612,"12,1,14,10,11,13,15"
10901654,"12,1,14,10,11,13,15"
10903155,"12,1,14,10,11,13,15"
12002055,"12,1,14,10,11,13,15"
10915216,"12,1,14,10,11,13,15"
10987706,"12,1,14,10,11,13,15"
10988167,"12,1,14,10,11,13,15"
10930048,"12,1,14,10,11,13,15"
10007661,"12,1,14,10,11,13,15"
10917442,"12,1,14,10,11,13,15"
10929482,"12,1,14,10,11,13,15"
10985562,"12,1,14,10,11,13,15"
10009905,"12,1,14,10,11,13,15"
10920015,"12,1,14,10,11,13,15"
10931665,"12,1,14,10,11,13,15"
12000145,"12,1,14,10,11,13,15"
12003536,"12,1,14,10,11,13,15"
10975797,"12,1,14,10,11,13,15"
10928941,"12,1,14,10,11,13,15"
12001922,"12,1,14,10,11,13,15"
10915914,"12,1,14,10,11,13,15"
10921534,"12,1,14,10,11,13,15"
10919805,"12,1,14,10,11,13,15"
10929885,"12,1,14,10,11,13,15"
10987267,"12,1,14,10,11,13,15"
10924468,"12,1,14,10,11,13,15"
80100518,"12,1,14,10,11,13,15"
10914489,"12,1,14,10,11,13,15"
10984970,"12,1,14,10,11,13,15"
10991040,"12,1,14,10,11,13,15"
10990672,"12,1,14,10,11,13,15"
10931783,"12,1,14,10,11,13,15"
10988484,"12,1,14,10,11,13,15"
10988176,"12,1,14,10,11,13,15"
10917277,"12,1,14,10,11,13,15"
10915198,"12,1,14,10,11,13,15"
10982338,"12,1,14,10,11,13,15"
12003608,"12,1,14,10,11,13,15"
10904339,"12,1,14,10,11,13,15"
10917170,"12,1,14,10,11,13,15"
10953312,"12,1,14,10,11,13,15"
10951064,"12,1,14,10,11,13,15"
10984996,"12,1,14,10,11,13,15"
10969757,"12,1,14,10,11,13,15"
10006951,"12,1,14,10,11,13,15"
10904641,"12,1,14,10,11,13,15"
10989115,"12,1,14,10,11,13,15"
10931098,"12,1,14,10,11,13,15"
10983808,"12,1,14,10,11,13,15"
10990579,"12,1,14,10,11,13,15"
10918382,"12,1,14,10,11,13,15"
10931712,"12,1,14,10,11,13,15"
10987403,"12,1,14,10,11,13,15"
12000324,"12,1,14,10,11,13,15"
10915197,"12,1,14,10,11,13,15"
10917377,"12,1,14,10,11,13,15"
10982707,"12,1,14,10,11,13,15"
10000598,"12,1,14,10,11,13,15"
10931529,"12,1,14,10,11,13,15"
10985529,"12,1,14,10,11,13,15"
10988220,"12,1,14,10,11,13,15"
10916301,"12,1,14,10,11,13,15"
10984331,"12,1,14,10,11,13,15"
10991201,"12,1,14,10,11,13,15"
10902692,"12,1,14,10,11,13,15"
10985802,"12,1,14,10,11,13,15"
10988214,"12,1,14,10,11,13,15"
10926695,"12,1,14,10,11,13,15"
10988689,"12,1,14,10,11,13,15"
10914760,"12,1,14,10,11,13,15"
10977890,"12,1,14,10,11,13,15"
10988210,"12,1,14,10,11,13,15"
10900931,"12,1,14,10,11,13,15"
10931272,"12,1,14,10,11,13,15"
10931872,"12,1,14,10,11,13,15"
10914853,"12,1,14,10,11,13,15"
10915463,"12,1,14,10,11,13,15"
10924706,"12,1,14,10,11,13,15"
10991476,"12,1,14,10,11,13,15"
10000488,"12,1,14,10,11,13,15"
10900358,"12,1,14,10,11,13,15"
10989669,"12,1,14,10,11,13,15"
10901110,"12,1,14,10,11,13,15"
10988230,"12,1,14,10,11,13,15"
10901553,"12,1,14,10,11,13,15"
10931643,"12,1,14,10,11,13,15"
10975893,"12,1,14,10,11,13,15"
10988163,"12,1,14,10,11,13,15"
12001674,"12,1,14,10,11,13,15"
10938256,"12,1,14,10,11,13,15"
10901737,"12,1,14,10,11,13,15"
12002067,"12,1,14,10,11,13,15"
12000338,"12,1,14,10,11,13,15"
12003509,"12,1,14,10,11,13,15"
10988690,"12,1,14,10,11,13,15"
10984153,"12,1,14,10,11,13,15"
10988173,"12,1,14,10,11,13,15"
10905037,"12,1,14,10,11,13,15"
10926809,"12,1,14,10,11,13,15"
10906012,"12,1,14,10,11,13,15"
10988162,"12,1,14,10,11,13,15"
10989432,"12,1,14,10,11,13,15"
10919723,"12,1,14,10,11,13,15"
12000093,"12,1,14,10,11,13,15"
10934034,"12,1,14,10,11,13,15"
10906206,"12,1,14,10,11,13,15"
10932726,"12,1,14,10,11,13,15"
10902717,"12,1,14,10,11,13,15"
10971197,"12,1,14,10,11,13,15"
10983507,"12,1,14,10,11,13,15"
10903078,"12,1,14,10,11,13,15"
10988229,"12,1,14,10,11,13,15"
10916080,"12,1,14,10,11,13,15"
80100211,"12,1,14,10,11,13,15"
10903783,"12,1,14,10,11,13,15"
10983494,"12,1,14,10,11,13,15"
80401145,"12,1,14,10,11,13,15"
10916216,"12,1,14,10,11,13,15"
10921556,"12,1,14,10,11,13,15"
10931596,"12,1,14,10,11,13,15"
12003116,"12,1,14,10,11,13,15"
10916877,"12,1,14,10,11,13,15"
10989779,"12,1,14,10,11,13,15"
12003539,"12,1,14,10,11,13,15"
10918848,"12,1,14,10,11,13,15"
10987478,"12,1,14,10,11,13,15"
10914259,"12,1,14,10,11,13,15"
10986549,"12,1,14,10,11,13,15"
10901040,"12,1,14,10,11,13,15"
10918811,"12,1,14,10,11,13,15"
10919961,"12,1,14,10,11,13,15"
10984831,"12,1,14,10,11,13,15"
10928742,"12,1,14,10,11,13,15"
10916103,"12,1,14,10,11,13,15"
10901724,"12,1,14,10,11,13,15"
12003595,"12,1,14,10,11,13,15"
10988192,"12,1,14,10,11,13,15"
10988242,"12,1,14,10,11,13,15"
10914683,"12,1,14,10,11,13,15"
10988193,"12,1,14,10,11,13,15"
10981214,"12,1,14,10,11,13,15"
10986137,"12,1,14,10,11,13,15"
10987577,"12,1,14,10,11,13,15"
10989458,"12,1,14,10,11,13,15"
10991441,"12,1,14,10,11,13,15"
10905724,"12,1,14,10,11,13,15"
10988145,"12,1,14,10,11,13,15"
12003515,"12,1,14,10,11,13,15"
10000856,"12,1,14,10,11,13,15"
10971896,"12,1,14,10,11,13,15"
10990646,"12,1,14,10,11,13,15"
10917607,"12,1,14,10,11,13,15"
10919297,"12,1,14,10,11,13,15"
10980947,"12,1,14,10,11,13,15"
10985777,"12,1,14,10,11,13,15"
20000147,"12,1,14,10,11,13,15"
10930988,"12,1,14,10,11,13,15"
10982198,"12,1,14,10,11,13,15"
12001208,"12,1,14,10,11,13,15"
12000719,"12,1,14,10,11,13,15"
10975300,"12,1,14,10,11,13,15"
12000290,"12,1,14,10,11,13,15"
10902573,"12,1,14,10,11,13,15"
12003414,"12,1,14,10,11,13,15"
10988205,"12,1,14,10,11,13,15"
10901758,"12,1,14,10,11,13,15"
10928398,"12,1,14,10,11,13,15"
10991418,"12,1,14,10,11,13,15"
10932239,"12,1,14,10,11,13,15"
10000870,"12,1,14,10,11,13,15"
12000300,"12,1,14,10,11,13,15"
10975581,"12,1,14,10,11,13,15"
10929133,"12,1,14,10,11,13,15"
10988254,"12,1,14,10,11,13,15"
12001704,"12,1,14,10,11,13,15"
10985235,"12,1,14,10,11,13,15"
10927516,"12,1,14,10,11,13,15"
10930646,"12,1,14,10,11,13,15"
10937137,"12,1,14,10,11,13,15"
10945828,"12,1,14,10,11,13,15"
10985698,"12,1,14,10,11,13,15"
10903510,"12,1,14,10,11,13,15"
80401061,"12,1,14,10,11,13,15"
80400482,"12,1,14,10,11,13,15"
10932083,"12,1,14,10,11,13,15"
10971013,"12,1,14,10,11,13,15"
10927565,"12,1,14,10,11,13,15"
10928767,"12,1,14,10,11,13,15"
10902668,"12,1,14,10,11,13,15"
10975519,"12,1,14,10,11,13,15"
10925600,"12,1,14,10,11,13,15"
10988920,"12,1,14,10,11,13,15"
10915192,"12,1,14,10,11,13,15"
10989332,"12,1,14,10,11,13,15"
10915325,"12,1,14,10,11,13,15"
10988255,"12,1,14,10,11,13,15"
10988216,"12,1,14,10,11,13,15"
10950597,"12,1,14,10,11,13,15"
10930538,"12,1,14,10,11,13,15"
12002930,"12,1,14,10,11,13,15"
10925101,"12,1,14,10,11,13,15"
12000362,"12,1,14,10,11,13,15"
80400862,"12,1,14,10,11,13,15"
10901594,"12,1,14,10,11,13,15"
10987484,"12,1,14,10,11,13,15"
10983745,"12,1,14,10,11,13,15"
10989145,"12,1,14,10,11,13,15"
12003415,"12,1,14,10,11,13,15"
12002856,"12,1,14,10,11,13,15"
12003326,"12,1,14,10,11,13,15"
80401079,"12,1,14,10,11,13,15"
10991041,"12,1,14,10,11,13,15"
10001612,"12,1,14,10,11,13,15"
10000793,"12,1,14,10,11,13,15"
10928904,"12,1,14,10,11,13,15"
10946816,"12,1,14,10,11,13,15"
10929558,"12,1,14,10,11,13,15"
10930628,"12,1,14,10,11,13,15"
90000018,"12,1,14,10,11,13,15"
10971250,"12,1,14,10,11,13,15"
10975731,"12,1,14,10,11,13,15"
10989782,"12,1,14,10,11,13,15"
12002062,"12,1,14,10,11,13,15"
12000513,"12,1,14,10,11,13,15"
12000355,"12,1,14,10,11,13,15"
10988088,"12,1,14,10,11,13,15"
10955109,"12,1,14,10,11,13,15"
80100161,"12,1,14,10,11,13,15"
10981802,"12,1,14,10,11,13,15"
10988804,"12,1,14,10,11,13,15"
10976365,"12,1,14,10,11,13,15"
10915223,"12,1,14,10,11,13,15"
10987703,"12,1,14,10,11,13,15"
10920864,"12,1,14,10,11,13,15"
10990214,"12,1,14,10,11,13,15"
10915215,"12,1,14,10,11,13,15"
10920195,"12,1,14,10,11,13,15"
10975075,"12,1,14,10,11,13,15"
10982225,"12,1,14,10,11,13,15"
12002255,"12,1,14,10,11,13,15"
10983936,"12,1,14,10,11,13,15"
10988226,"12,1,14,10,11,13,15"
12000686,"12,1,14,10,11,13,15"
10920359,"12,1,14,10,11,13,15"
10932581,"12,1,14,10,11,13,15"
10984341,"12,1,14,10,11,13,15"
10908034,"12,1,14,10,11,13,15"
10927586,"12,1,14,10,11,13,15"
10991416,"12,1,14,10,11,13,15"
80401138,"12,1,14,10,11,13,15"
10931399,"12,1,14,10,11,13,15"
10988441,"12,1,14,10,11,13,15"
10981953,"12,1,14,10,11,13,15"
10919354,"12,1,14,10,11,13,15"
10921454,"12,1,14,10,11,13,15"
12003496,"12,1,14,10,11,13,15"
10987367,"12,1,14,10,11,13,15"
10989368,"12,1,14,10,11,13,15"
10977650,"12,1,14,10,11,13,15"
10986490,"12,1,14,10,11,13,15"
10981471,"12,1,14,10,11,13,15"
10900804,"12,1,14,10,11,13,15"
10904806,"12,1,14,10,11,13,15"
10983841,"12,1,14,10,11,13,15"
80401421,"12,1,14,10,11,13,15"
10947662,"12,1,14,10,11,13,15"
10936613,"12,1,14,10,11,13,15"
10975513,"12,1,14,10,11,13,15"
10928794,"12,1,14,10,11,13,15"
10901725,"12,1,14,10,11,13,15"
10920295,"12,1,14,10,11,13,15"
10985766,"12,1,14,10,11,13,15"
80401146,"12,1,14,10,11,13,15"
10007479,"12,1,14,10,11,13,15"
10917212,"12,1,14,10,11,13,15"
10926842,"12,1,14,10,11,13,15"
10926942,"12,1,14,10,11,13,15"
10988532,"12,1,14,10,11,13,15"
10915553,"12,1,14,10,11,13,15"
10937174,"12,1,14,10,11,13,15"
80100154,"12,1,14,10,11,13,15"
10000086,"12,1,14,10,11,13,15"
10989416,"12,1,14,10,11,13,15"
10975888,"12,1,14,10,11,13,15"
10989898,"12,1,14,10,11,13,15"
10929209,"12,1,14,10,11,13,15"
10988249,"12,1,14,10,11,13,15"
10930761,"12,1,14,10,11,13,15"
12000521,"12,1,14,10,11,13,15"
10989682,"12,1,14,10,11,13,15"
12003172,"12,1,14,10,11,13,15"
10000073,"12,1,14,10,11,13,15"
10987903,"12,1,14,10,11,13,15"
10917710,"12,1,14,10,11,13,15"
12002910,"12,1,14,10,11,13,15"
10931463,"12,1,14,10,11,13,15"
10920356,"12,1,14,10,11,13,15"
10901037,"12,1,14,10,11,13,15"
10988178,"12,1,14,10,11,13,15"
10989730,"12,1,14,10,11,13,15"
10984881,"12,1,14,10,11,13,15"
10989011,"12,1,14,10,11,13,15"
12003581,"12,1,14,10,11,13,15"
10914633,"12,1,14,10,11,13,15"
10928433,"12,1,14,10,11,13,15"
10927894,"12,1,14,10,11,13,15"
10987284,"12,1,14,10,11,13,15"
10914365,"12,1,14,10,11,13,15"
12002205,"12,1,14,10,11,13,15"
10989916,"12,1,14,10,11,13,15"
80401136,"12,1,14,10,11,13,15"
10902577,"12,1,14,10,11,13,15"
10931597,"12,1,14,10,11,13,15"
10918538,"12,1,14,10,11,13,15"
10905419,"12,1,14,10,11,13,15"
10920199,"12,1,14,10,11,13,15"
10928881,"12,1,14,10,11,13,15"
10007472,"12,1,14,10,11,13,15"
10988412,"12,1,14,10,11,13,15"
12002022,"12,1,14,10,11,13,15"
10905823,"12,1,14,10,11,13,15"
12002283,"12,1,14,10,11,13,15"
10931216,"12,1,14,10,11,13,15"
12003476,"12,1,14,10,11,13,15"
10919977,"12,1,14,10,11,13,15"
10989417,"12,1,14,10,11,13,15"
10905718,"12,1,14,10,11,13,15"
10905560,"12,1,14,10,11,13,15"
10900161,"12,1,14,10,11,13,15"
10000862,"12,1,14,10,11,13,15"
10904032,"12,1,14,10,11,13,15"
10930874,"12,1,14,10,11,13,15"
80401134,"12,1,14,10,11,13,15"
